かがみ 服飾
かんどう 感情
かわいい 感情
かたるしす 感情
かっちゅう 服飾
からい 感情
かんか 感情
かなり 感情
かんむり 服飾
かんしゃ 感情
かなしい 感情
かふす 服飾
かちゅう 感情
かっこう 服飾
かんざし 服飾
かんび 感情
かくご 感情
かつら 服飾
からあげ 食べ物
かんとりーまあむ 食べ物
かすかす 感情
かばやき 食べ物
かきごおり 食べ物
かいらく 感情
かっき 感情
かっぷぬーどる 食べ物
かみだのみ 感情 宗教
かすづけ 食べ物
かたくりこ 食べ物
かんかく 感情
かがやき 感情
かすか 感情
かにみそ 食べ物
かけ 食べ物
かいそう 植物 食べ物
かぼちゃ 食べ物 植物
かるび 食べ物
かんげき 感情
かりかり 食べ物
かーる 食べ物
かんのう 感情
かんじ 感情 人物
かしわもち 食べ物
かんげい 感情
からくち 食べ物 感情
かっとう 感情
からっぽ 感情
かんづめ 食べ物
かりそめ 感情
かわいさ 感情
かすてら 食べ物
かこく 感情
かたり ノーマル
かそか 社会
かつかれー 食べ物
かるぴす 食べ物
かなもじ 社会
かいぬし 人物
かかり 社会
かいるい 食べ物
かげつ 食べ物 社会
かごしま 地名
かいじ 人物 物語
かゆ 食べ物
かれーるー 食べ物
からめる 食べ物
かんろ 食べ物
かきあげ 食べ物
かいめんたい 人体
からだ 人体
かるぼなーら 食べ物
かすじる 食べ物
かまぼこ 食べ物
かいばしら 食べ物
かくう ノーマル
かむい 宗教
かぶ 食べ物 植物
かつおぶし 食べ物
かんせい ノーマル
かじつ 食べ物
かきね 社会
からすみ 食べ物
かふぇ 食べ物
かつ 食べ物
かれーらいす 食べ物
かめい ノーマル
かりんとう 食べ物
かます 動物 食べ物
かかろっと 物語 人物
かき 食べ物
かっぱまき 食べ物
かえるのこはかえる 暴言
かしす 植物 食べ物
かつお 食べ物 動物
かじか 動物
かぼす 植物 食べ物
かまんべーる 食べ物
かに 動物 食べ物
かいこう ノーマル
かつおのえぼし 食べ物
かぷててふ 物語 動物
かけい 社会
かまめし 食べ物
かいすい 理科
かるーてる 医療
かげ 理科
からし 食べ物
かずのこ 食べ物
かんそう ノーマル
かめーる 物語 動物
かみかわ 地名
かたおかあつし 人物
かとりせんこう 理科
かくてる 食べ物
かりきり 物語 動物
かにかま 食べ物
かざみどり 工作 天気
かえさる 人物
かくざとう 食べ物
かまる ノーマル
かつさんど 食べ物
かれー 食べ物
かるい 理科
かぐら 宗教
かんど 食べ物
からす 動物
かんぴょう 食べ物
かつれつ 食べ物
かて 食べ物
かんたいへいようぱーとなーしっぷきょうてい 社会
かお 人体
かかお 食べ物 植物
かきのたね 食べ物
かさぶた 医療 人体
かしおり 食べ物
かたち ノーマル
かねつ 食べ物 工作
かい 動物 食べ物
かいが 芸術
かばね 社会
かいりゅー 物語 動物
かま 工作
かー 機械
かいぞう ノーマル
かすみ 天気
かながわ 地名
かーきゃりあ 機械
かない 社会 人物
かぐ ノーマル
かぷれひれ 物語 動物
かいきげんしょう 物語
かじき 動物
かいおおしま 地名
かいか ノーマル
かいりき 暴力 人体
かごめ ノーマル
かなる 人体
かんたいへいようぞうざんたい 地名 理科
かげむしゃ 人物
かねもち 社会
かわら 工作
かみーゆ 物語 人物
かがく 理科
かんばつ 理科
かんぞう 人体
かーぶ 数学
かぶき 芸術
かなめ 工作
かんちょう 人体 医療
かすたむ ノーマル
かんな 人物
かるて 医療
かぷぶるる 物語 動物
かんさつ ノーマル
かーそる 機械
かいほう 医療
からつ 地名
かんごく 社会 暴力
かいき 数学
かんがるー 動物
かきょう 社会
かっけ 医療
かげぼうず 物語 動物
かーなび 機械
かていか 社会
かざぐるま 遊び
かりものきょうそう 遊び
かもねぎ 物語 動物
かち ノーマル
かわせみ 虫
かんり ノーマル
かいこうおおそこえび 動物
かげろう 虫
かんおけ 宗教
かんぶ 医療
かば 動物
かぞえてんぐ 物語
かいせい 天気
かりぶ 地名
からふる ノーマル
かすぴかい 地名
かえんじし 物語 動物
かもみーる 植物
かかい 数学
かいろ 理科 機械
かいこ 虫
かんじゃ 医療
かあ 人物
かくり 暴力
かすみそう 植物
かりうむ 理科
かた 人体
かり 遊び 動物
かまえ スポーツ
かみかぜ 社会
かじの 遊び
かいぎ 社会
かつかいしゅう 人物 社会
かむかめ 物語 動物
かーと 機械
かふか 物語 
かいのこうしき 数学
かおす 数学
かくち 地名
かご 工作
かんてい ノーマル
かりぐらしのありえってぃ 物語
かいがい  地名
かいはつ 工作
かっぽ ノーマル
かなだ 地名
かんたーびれ 芸術
かかく ノーマル
かな 人物
かもつ ノーマル
かい ふく 医療
かいちょう 社会 人物
かべがみ 工作
かすが 人物
かんぽう 医療
かみひこうき 遊び 工作
かみいそ 地名
かい りきー 物語 動物
かいもの ノーマル
かいめつ 暴力
かんらんしゃ 機械 遊び
かみだな 宗教
か 虫
かいけつ ノーマル
か まきり 虫
かれい 動物
かにざ 理科
かたーる 地名
かぶしき 社会
かぎ 工作
かんしょう ノーマル
かんにんぐ 社会
かーすと 宗教
かせい 理科 地名
かーてんこーる 芸術
かぴばら 動物
かいかく 社会
かまちょ 暴言
かーりー 宗教
かいふくたいい 医療
かんなぎ 物語
かさい 地名
かおる 人物
かとんぼ 虫
かんなづき 時間
かだい ノーマル
かほう 機械
かいうえの 地名
かじ 社会
かすがい 工作
かんそく 理科
かぐらざか 地名
かいず 理科
かし 芸術
かるー 動物 物語
かねはな 地名
かんざす 地名
かいさつ 機械
からおけ 遊び
かまや 地名
かろやか ノーマル
かいづか 地名
かるてる 社会 暴力
かたき 人物
かみ 宗教
かまくら 地名
かのう 医療 人体
かいとう 人物 物語
かいぼう 医療
かぜ 天気
かみなり 天気
かんけり 遊び
かぞく 社会
かせつ 理科
かみあつない 地名
かくとう 暴力 スポーツ
かいちゅうでんとう 機械
かていきょうし 社会
かいがら ノーマル
かめてて 物語 動物
かったー 工作
かてーてる 医療
かきつばた 植物
かいば 人体 医療
かれる ノ ーマル
からくさもよう 芸術
かなやがわ 地名
かこ 時間
からすてんぐ 物語
かかりま 地名
かする ノーマル
かたい ノー マル
かえる 動物
からくり 遊び
かめら 機械
かんがい ノーマル
かいだはる 遊び 人物
かいろう 地名
かーず 物語
かぷ ノーマル
かっさい 社会
かーにばる 社会
かいがいりょこう 遊び
かたりべつむぐ 遊び 人物
かたかな ノーマル
かみきり むし 虫
かんせつ 人体
かんけいしゃ 社会 人物
かちょう 社会 人物
かまいたち 人物
かいい ノーマル
かくみさいる 理科 暴力
かいおおいずみ 地名
かきだいら 地名
かなやま 地名
かいり ノーマル
かぶるも 物語 動物
かんとりー 地名
かたお かやすゆき 人物
かかあでんか 人物
かますじょー 物語 動物
かぎょう 社会
かぎり ノーマル
かむり 機械
かじょう ノーマル
かべ ノーマル
かぽえらー 物語 動物
かそう 宗教
かいな 地名 物語
かいわれ 植物
かね 社会
かもしか 動物
かめんらいだー 物語
かっぱ 物語
かいいわま 地名
かぬー スポーツ
かぞ 地名
かっか 社会 人物
かいと 工作
かささぎ 動物
 かーれんじゃー 物語
かもつれっしゃ 機械
かっとぼーる スポーツ
かろりー 理科
からー ノーマル
かんごし 医療
かくど  数学
かくれんじゃー 物語
からふと 地名
かしまだい 地名
かみあしべつ 地名
かかあ 人物
かさいほうちき 機械
かじっちゅ 物語 動物
かいしゅう 宗教
かーき 芸術
かいおーが 物語 動物
かも 動物
かろうし 暴力 社会
かぶーる 地名
かりおすとろ 人物 社会
かんてつ 時間
からかい 遊び
かりや 人物
かたな 暴力
かみのけ 人体
かうかう ノーマル
かんぼじあ 地 名
かめむし 虫
かんだしょういち 遊び 人物
かれ 人物
かぐらおか 地名
かくれんぼ 遊び
かーりる 社会 機械
かむ ノー マル
かわさき 地名
かや 工作
かいづ 地名
かもめんたる 人物
かぶしきがいしゃ 社会
かざり ノーマル
かか ノーマル
 かいさい ノーマル
かりふぉるにあ 地名
かのうせい ノーマル
かめはめは 物語 暴力
かいご 医療
かいがんじ 宗教
かんと く 人物 社会
かちこーる 物語 動物
かいじょう 地名
かちく 動物
かんき ノーマル
かぶと 物語 動物
かりょく 工作
かぶとぬま 地名
かなえ 遊び 人物
かいじゅう 物語 動物
かせ ノーマル
かおり ノーマル
かのじょ 人物
かんだい ノーマル
 かがわ 地名
かんけつ ノーマル
かがみはやと 遊び 人物
かんじょう ノーマル
かんい ノーマル
かえで 植物
かんきり 工作
かんとう 地名
かやく 理科
かいたい ノーマル
かみかくし 物語
かじや 工作
かいろす 物語 動物
かりき ノーマル
かたつむり 虫
かいし 地名
かんし 社会
かみつるぎ 物語 動物
かいる 人物
かんばんむすめ 人物
かいだんばなし 物語
かたこり 医療
かわうそ 動物
かなた ノーマル
かんぞー ノーマル
かうぼーい 社会 人物
かくりつ 数学
かもい ノーマル
かるま 宗教
かんこう 遊び
からまねろ 物語 動物
からかさ 工作
かれいしゅう 暴言
かめいど 地名
かいや ノーマル
かいぞく  人物 社会
かび 植物
かる 物語
かまた 地名
からすまおいけ 地名
かつらだい 地名
かだ 医療 人物
かさ 天気
かなもの 工作
かんすう 数学
かんそ ノーマル
かもく ノーマル
かれんだー 時間
かっぷ ノーマル
かぷせる ノーマル
かどしま 地 名
かめなしかずや 人物
かこがわ 地名
かいだ ノーマル
かせき 理科
かるがも 動物
かいぶつ 動物 物語
かしょうりょく 芸術
かなりあ 動物
かんとんほうけい 暴言 人体
かかと 人体
かんこく 地名
かーど 遊び
かじりがめ 物語 動物
かんもんとんねる 地名 工作
かーぼべるで 地名
かが 機械 暴力
かやっく スポーツ
かいすいよく 遊び スポーツ
かぶとむし 虫
かんご 医療
からなくし 物語 動物
かんぷ 暴言
かんたい 機械 暴力
かがみいし 地名
かわ 人体
かいじょ ノーマル
かーる るいす 人物
かんだがわ 地名
かじゅうろうどう 社会
かんきょう ノーマル
かめ 動物
かみそり ノーマル
かるしうむ 理科 
かず 数学
かすい ノーマル
からから 物語 動物
