げしゅたるとほうかい ノーマル
げんつきとしろう 遊び 人物
げげげのきたろう 物語
げるまんみんぞく 社会
げんじものがたり 物語
げんしかいおーが 物語 動物
げーむせんたー 地名
げいだいどおり 地名
げるまにうむ 理科
げーとぼーる スポーツ
げこくじょう 社会
げりらごうう 天気
げすのきわみ 人物 社会
げんしりょく 理科 社会
げいじゅつ 芸術
げんごろう 虫
げんしょう ノーマル
げんざいち 地名
げっしるい 動物
げんきだま 物語 暴力
げんがっき 芸術
げすいどう 工作
げばひょう 社会 暴言
げんかつぎ 感情
げこがしら 物語 動物
げっこうが 物語 動物
げのせくと 物語 動物
げんこつ 暴力 人体
げんなり 感情
げんかい 感情
げんこう ノーマル
げいしゃ 人物 芸術
げんまい 食べ物
げじげじ 虫
げんそう ノーマル
げっこう 理科
げんめつ 感情
げんじつ ノーマル
げーまー 人物
げんだい 時間
げんがー 物語 動物
げんかく 暴力
げいのう 芸術
げーとる 医療
げんすい 社会 人物
げんどう 物語 人物
げんざい 時間
げんえい ノーマル
げんばく 理科 暴力
げんみつ 数学
げるにか 芸術 暴力
げてもの 食べ物 暴言
げーむ 遊び
げんそ 理科
げすと 人物
げんき 感情
げっぷ 暴力
げーる 天気
げーと ノーマル
げいこ 人物 芸術
げんご 社会
げのむ 理科 医療
げんり 理科 数学
げりら 社会
げいる 人物
げかい 地名
げんし 時間
げんじ 社会
げんち 地名
げっと ノーマル
げんか 社会
げどう 暴言
げっつ 人物
げせわ 暴言
げーて 人物 芸術
げこう 社会
げんげ 動物
げんば 地名
げる 理科
げり 暴力
げい 人物
げた 服飾
げろ 暴力 暴言
げす 暴言
げし 時間 理科
げそ 食べ物
げき 芸術
げお 遊び
げか 医療
げじ 虫
げば 暴言
げら 人物 遊び
げぞ ノーマル
げみ ノーマル
げが 人物
げま ノーマル
げ ノーマル
