ゆううつ 感情
ゆゆしい 感情
ゆにくろ 服飾
ゆかた 服飾
ゆびわ 服飾
ゆめごこち 感情
ゆうあい 感情
ゆうき 感情
ゆがみ 工作 感情
ゆるし 感情
ゆず 食べ物 植物
ゆかり 食べ物
ゆでたまご 食べ物
ゆるい 感情
ゆば 食べ物
ゆっけ 食べ物
ゆきみだいふく 食べ物
ゆうこう 感情
ゆのみ 食べ物
ゆうい 感情
ゆうわ 感情
ゆうだい 感情
ゆうゆう 感情
ゆべし 食べ物
ゆめ 感情
ゆうずう 感情
ゆーしーしー 食べ物
ゆさぶり 感情
ゆめうつつ 感情
ゆうばく 食べ物 植物
ゆどうふ 食べ物
ゆとり 感情
ゆういぎ 感情
ゆぎり 食べ物
ゆかい 感情
ゆりね 食べ物
ゆーりんちー 食べ物
ゆうしょく 食べ物
ゆるゆる 感情
ゆずこしょう 食べ物
ゆだんたいてき 感情
ゆうわく 感情
ゆうじょう 感情 社会
ゆっくり 感情
ゆみず 理科
ゆうばり 地名
ゆーちゅーばー 社会
ゆないてっど 社会
ゆり 植物
ゆうげんじっこう ノーマル
ゆーふぉー 物語 機械
ゆさ ノーマル
ゆかした ノーマル
ゆがわら 地名
ゆきまつり 遊び 天気
ゆーすほすてる 地名 遊び
ゆきげしょう 芸術
ゆうち 社会
ゆうしょう ノーマル
ゆうしょうこうほ 社会
ゆりかご ノーマル
ゆうぐ 遊び
ゆま 地名
ゆぶね ノーマル
ゆいのう 宗教 社会
ゆーろびーと 芸術
ゆしゅつ 社会
ゆうよ 社会
ゆうどう ノーマル
ゆーり 物語
ゆーす スポーツ
ゆらい ノーマル
ゆにばーさる 社会
ゆうきゅう 社会
ゆめものがたり 暴言
ゆざわ 地名
ゆう ノーマル
ゆゆしき 物語
ゆぎ ノーマル
ゆりげらー 人物 遊び
ゆきかぶり 物語 動物
ゆぴてる 宗教 人物
ゆっくりれいむ 遊び
ゆーほー 機械
ゆか ノーマル
ゆうだち 天気
ゆる ノーマル
ゆうし 人物
ゆそう ノーマル
ゆあ 人物
ゆあか 暴言
ゆーちゅーぶ 社会 機械
ゆうり ノーマル
ゆみ 暴力
ゆるゆり 物語
ゆにゅう 社会
ゆわかしき 機械
ゆな 人物
ゆんぐ 医療
ゆち 地名 医療
ゆうふつ 地名
ゆきぐに 地名
ゆかわひでき 人物 理科
ゆーぞー ノーマル
ゆすり ノーマル
ゆみや 暴力 工作
ゆーふらてすがわ 地名
ゆみる 人物 物語
ゆっくりしていってね ノーマル
ゆうぎおう 遊び
ゆふぃ 人物 物語
ゆうそう 社会
ゆきやま 地名 天気
ゆうべ 時間
ゆーとぴあ 宗教
ゆうれい 物語
ゆりいか 社会
ゆけ ノーマル
ゆのはな 理科
ゆんげらー 物語 動物
ゆら 地名
ゆうひりり 遊び 人物
ゆずる 人物
ゆうぐれ 時間 天気
ゆんぼ 機械
ゆんける 医療
ゆきうさぎ 動物
ゆきめのこ 物語 動物
ゆうめい 社会
ゆえ ノーマル
ゆりやんれとりぃばぁ 遊び 人物
ゆういつ ノーマル
ゆうぞー ノーマル
ゆたしゅう 地名
ゆー ノーマル
ゆあみ 医療
ゆきち 社会 人物
ゆせい 機械
ゆだ 人物 宗教
ゆろ ノーマル
ゆばーば 人物 物語
ゆうらくちょう 地名
ゆびきたす 社会 機械
ゆうびんきょく 地名
ゆび 人体
ゆーくりっど 数学
ゆめおいかける 遊び 人物
ゆけつ 医療
ゆうきちひろ 遊び 人物
ゆうめいぜい 暴言
ゆたんぽ ノーマル
ゆうやけ 時間
ゆき 天気
ゆとう ノーマル
ゆーらしあたいりく 地名
ゆうぐものめいが 虫
ゆーざー 社会 人物
ゆづきろあ 遊び 人物
ゆきわらし 物語 動物
ゆきのおー 物語 動物
ゆふいんのもり 地名
ゆたか ノーマル
ゆきげしき 天気
ゆくえ ノーマル
ゆゆ ノーマル
ゆしま 地名
ゆぶ ノーマル
ゆだや 社会
ゆかたんはんとう 人物
ゆゆこ 物語 人物
ゆ ノーマル
